SaleID,name,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,price,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,train,used_time,city,brand_amount,brand_price_max,brand_price_median,brand_price_min,brand_price_sum,brand_price_std,brand_price_average,power_bin
108011,101302,73.0,14,0.0,0.0,0.0,0,15.0,MISSING,100.0,39.78175328551356,-3.0914128130838083,-2.9650319314010734,4.831346182800151,1.2502403058746652,0.247082403535634,0.0,0.0133334552096288,0.0,0.1138608727447072,4.482407149221782,0.2047675217088194,-6.577101786973404,0.7030892458090985,-0.2481207201335722,1,,,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,
53065,16833,0.0,0,2.0,0.0,0.0,75,5.0,0.0,6500.0,45.072713539700686,3.9287849526021774,0.0180250928631713,1.3569863681852092,0.1969239967695709,0.2526973249011546,0.1024070029567206,0.1233614563551852,0.032771318305265,0.0696309637185033,-3.6376280167120174,1.6422511778068112,-1.1222209341902103,-0.253842073841401,0.634621452205692,1,3617.0,5,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,7.0
67954,60161,5.0,5,1.0,1.0,0.0,110,15.0,0.0,2000.0,44.16177531057933,4.127267222155393,0.4630575221276984,0.4372617014429612,1.4230224980022228,0.2337728045410021,0.1039838155214452,0.1195368601837151,0.0463022287303879,0.1022567203294329,-3.4690620050939365,2.3042820481462942,-0.7320622419731786,1.3886073695222945,0.7513673198320477,1,3453.0,,98.0,18000.0,2550.0,150.0,408372.0,4466.457663301934,4124.97,10.0
21808,117957,3.0,3,1.0,0.0,1.0,105,4.0,0.0,6950.0,44.08957353062229,-3.015887950780119,0.3140260175875423,-2.564453310924681,0.6208261774185712,0.2392502813530099,0.0007709640651383,0.0963644176255162,0.1004190462571479,0.0729897084974391,2.4870174214038854,-1.5834714459532038,2.0827873958332903,1.4563922051927574,-0.1168044597712152,1,2929.0,5,54.0,27500.0,6100.0,200.0,394648.0,4995.437720936937,7175.42,10.0
3814,11118,75.0,10,6.0,1.0,1.0,163,15.0,0.0,6500.0,46.29554588235086,-3.2021450957633464,-1.2086037797984115,-1.1482726915964625,-1.4259924983396297,0.2844480122012273,0.0001355107517225,0.0467830117056764,0.0779112523393253,0.022017976401522,1.6303093336310366,-3.5706178293575084,1.3154559335738305,-1.4196122971876652,-1.0709219711542797,1,4586.0,,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,16.0
61315,38704,116.0,11,0.0,1.0,0.0,110,15.0,0.0,2850.0,44.14387454364554,3.075405276737626,-0.7681577294119387,0.0637189573042614,-0.2731681464343742,0.2606714966452663,0.0876990968912462,0.0458505326280404,0.0471885514491818,0.0553449443756419,-2.8792407407472864,0.8105415894483818,-0.977825680122242,-0.0616832426646532,-1.193001203327802,1,5485.0,7,60.0,25490.0,3550.0,250.0,320071.0,5334.080901853114,5247.07,10.0
122111,135076,138.0,27,1.0,MISSING,0.0,58,10.0,MISSING,250.0,42.07921673191397,-3.337137035690138,-0.8052788786806735,4.044014643691237,1.4348986705594369,0.2316947918935855,0.0,0.1537891699911398,0.015297401919707,0.1179910483282812,4.164804751313,0.2486716669191737,-3.7085673843368094,-0.0236173802593981,-3.194809268659172,1,6314.0,,30.0,14950.0,4045.0,250.0,139759.0,3567.7698286989757,4508.35,5.0
1503,30498,5.0,5,1.0,0.0,0.0,60,15.0,MISSING,250.0,40.99605236527587,-3.1927792461382127,-1.2610889056188406,3.8714423743550417,1.1214417003473058,0.2344138318800875,0.0,0.1170717825621711,0.0139490854941813,0.1052486137241636,4.332186422005308,0.4890499971454666,-4.355897446890373,0.3638432959942504,-0.3306442367242823,1,6165.0,2,98.0,18000.0,2550.0,150.0,408372.0,4466.457663301934,4124.97,5.0
127185,36902,0.0,0,2.0,0.0,0.0,75,0.5,MISSING,1600.0,43.173380939851455,-3.1564594733328457,-1.0540826214146894,1.0727998727067882,-1.1331366059964376,0.2618780946419495,0.0,0.0938434408376334,0.0473200172099245,0.0316986800489311,3.1095253543291785,-1.261276308196725,-1.3800949672017704,-1.0650623314342318,0.1230106012934062,1,5645.0,4,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,7.0
142394,620,12.0,0,5.0,0.0,0.0,122,9.0,0.0,9800.0,47.76228812305418,4.344433056943341,0.1182727356579332,-1.8750497712343968,1.3144917743366078,0.2599620582548665,0.1084533298629798,0.0560290467522571,0.0775384797411169,0.1000393988870847,-5.420812800220671,-0.3034933478397826,2.0841671060481866,0.9863705150485972,-1.9299840371747417,1,2472.0,6,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,12.0
121544,165169,168.0,0,0.0,0.0,1.0,102,7.0,0.0,5500.0,44.16328938185579,-3.0338408234792453,-0.9056438049888692,-1.2724898248868022,0.231560211439992,0.2573888497349771,0.0006191501413337,0.044408041198778,0.080462592617472,0.06654733265596,2.3868045107497777,-2.1554364562000408,0.5301915638847997,0.8370872765741479,0.749099307336757,1,4626.0,,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,10.0
5211,152901,1.0,10,4.0,0.0,1.0,360,4.0,0.0,38000.0,47.521542455974206,-3.1215115746043263,-0.1382396052021432,-4.043791997008005,-1.5156199630037177,0.2805969925090463,0.0009445401723812,0.0608259399634,0.1177656131299699,0.0088094516389906,0.9586750227472008,-4.124553699178732,4.307755527438209,-0.5175776716912404,1.7578519338059395,1,2433.0,,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,
43657,172574,0.0,0,0.0,1.0,0.0,68,15.0,0.0,1100.0,42.80353073326138,-3.1340469383079346,-1.540838724040141,1.5553483294504415,-1.1512302557316685,0.2658523649546266,0.0,0.0690208257351407,0.0396936694263664,0.0332486673323678,3.190309238350602,-1.2854209314124156,-2.1486605240375463,-1.118224445393569,0.0152026589703866,1,6236.0,1,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,6.0
74895,10307,19.0,30,0.0,0.0,0.0,120,3.0,0.0,10990.0,46.04589568217004,-3.1439679854438625,0.0778944230828046,-2.753229804874459,0.0300088365953968,0.2575679416831387,0.0005542642844042,0.0878112655811863,0.1036080951619079,0.0572303539671627,1.7764341897044762,-2.8527415659007245,2.916524438719895,0.5932396904385202,0.8903228553010895,1,1314.0,,25.0,12495.0,3500.0,300.0,119880.0,3921.298435042488,4610.77,11.0
70445,11178,26.0,14,0.0,0.0,0.0,84,15.0,0.0,1450.0,43.69706144458065,3.429583075197277,-0.9501725432974264,0.4365710828600638,0.3237786876021981,0.2565481792648598,0.0924324371574456,0.0336685031648426,0.0417561480578183,0.0722521871388181,-2.9898812630935496,1.1982476337980144,-1.635433861834336,0.6711482993552742,0.5325821467657215,1,4524.0,2,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,8.0
20276,187342,22.0,9,1.0,0.0,0.0,60,12.5,0.0,950.0,41.182996990434496,-3.025451090271196,-1.1449863375342326,1.3313134808829454,0.3351462280196553,0.2412190108679506,0.0,0.0743038425133625,0.0442369312506976,0.0746484685590967,3.8021073629265065,-0.1313595390808832,-2.5611132837120505,0.7244584596747192,0.1503601110784248,1,6535.0,,150.0,17000.0,1550.0,100.0,390552.0,3008.1864351227255,2586.44,5.0
57171,21780,167.0,24,4.0,0.0,1.0,300,12.5,0.0,27300.0,48.85453360997701,-3.3731086516881503,0.3451508595155431,-2.171504317567846,-3.544137030886379,0.2861410914357626,0.0005882165860846,0.1399401621124955,0.0952014658431714,0.0,0.9418580414394144,-4.206149696697498,4.198490370549679,-3.9270055864759454,-2.000231565096404,1,5663.0,4,10.0,88500.0,24950.0,18200.0,335200.0,22175.176311462426,30472.73,29.0
81317,35976,0.0,0,1.0,0.0,1.0,125,15.0,0.0,1999.0,43.83958506332781,2.1734896964169867,0.1863328096513092,1.7731207036721626,-0.7027197288610335,0.248824986462321,0.0768997535797776,0.1568062912429346,0.0297930039753438,0.0439241877133742,-1.5351807848599537,1.7197983769399752,-1.516815998625804,-1.0064085709682824,0.1936282099397999,1,6396.0,3,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,12.0
3439,161661,44.0,0,3.0,0.0,0.0,140,15.0,MISSING,4500.0,45.14304241371176,-3.214245579464297,-0.7399092735221965,-0.0624041813625826,-1.5472601847194498,0.2723421371965671,9.110154828386488e-05,0.0995600006261622,0.0641612740076452,0.0189881265008657,2.315121227905084,-2.3815052630644558,0.4255670002145981,-1.6536506483106097,-0.4558971138021006,1,6281.0,5,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,13.0
124727,2121,0.0,0,0.0,0.0,0.0,122,6.0,0.0,11500.0,46.492867953430654,4.4922278067335855,0.4339976236829806,-1.5081523799940673,-0.1896156670310759,0.2601494309882407,0.1096679525209533,0.0917676410393358,0.0691010127337011,0.0510689458946954,-4.968174894885665,0.6964988245793707,1.526394717625166,0.1872059556479255,1.211512291636618,1,2531.0,,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,12.0
60338,2066,40.0,1,2.0,0.0,0.0,125,15.0,0.0,1099.0,44.48606355379312,3.4951099973174937,-0.3191987940001612,2.341846444006665,-1.8535614812548376,0.2675119847297659,0.0960891631962453,0.1372959107982195,0.0162809958771789,0.0115633606182163,-3.0187706467721065,1.6882662102090025,-2.020092058509047,-2.3228160358070817,-0.2281985210401408,1,6948.0,1,281.0,35998.0,6700.0,169.0,2331406.0,7195.8967836200545,8267.4,12.0
97107,1669,19.0,10,0.0,0.0,0.0,109,15.0,0.0,2300.0,45.00261705478609,3.953298388735242,-0.3881559840305932,1.9230738605255613,-1.359647508258773,0.2680653711925328,0.1026989059569846,0.1175379165142064,0.0218357042780539,0.0266995963094007,-3.679507698070681,1.4840428275291282,-1.6700515448001854,-1.835782185446705,-0.3561233152541634,1,8277.0,,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,10.0
102035,85495,11.0,10,0.0,1.0,0.0,95,15.0,0.0,1600.0,44.282201904260646,-3.267568784727134,-0.8635104473448879,1.4470685955060725,-0.5042165738621645,0.2609557388144759,0.0,0.1142196428569311,0.0461771939101477,0.0525362544182148,2.891640063000517,-1.6024950164898897,-1.0733896329657726,-0.9720794828051628,0.2517108791013519,1,5148.0,,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,9.0
127555,13252,21.0,16,1.0,0.0,1.0,71,5.0,0.0,4500.0,45.75096664054509,3.8404194834905176,1.1893926878887566,-0.3574634229689301,0.7555634859949798,0.2386171008144132,0.1014460253825361,0.1637327355528702,0.0595438679547872,0.0804283538350364,-3.7784719466452783,1.672320983593254,0.962968714378254,0.6174778753190061,0.9754162542784548,1,2812.0,6,46.0,8590.0,1999.0,750.0,137742.0,1969.9273588215926,2930.68,7.0
102284,7369,167.0,24,5.0,0.0,0.0,320,15.0,0.0,22000.0,49.74879603560308,5.8756100989784965,1.0609509162270887,-2.1186296936879807,-3.2497135145894216,0.2854712379916107,0.132180087544201,0.1312204401046143,0.0736120532910516,0.0,-7.479663489378563,-0.2469478467026721,3.7513076371707386,-3.5115654108184504,-1.7921198151600637,1,4633.0,2,10.0,88500.0,24950.0,18200.0,335200.0,22175.176311462426,30472.73,
110641,47703,95.0,22,1.0,0.0,0.0,97,7.0,0.0,6750.0,45.70711061123596,3.8687717055119832,1.1780865120261297,-0.7307306659138679,2.038647070459968,0.2291919401855625,0.101588299382583,0.1450432158612397,0.0663991222516398,0.1192856773933623,-3.8178946297198815,1.6365200761083218,1.1177872353344531,1.7739825334429844,-0.2462819960941416,1,1849.0,1,19.0,35900.0,6750.0,990.0,222414.0,11222.454975034057,11120.7,9.0
1015,120631,8.0,0,2.0,1.0,0.0,110,15.0,0.0,1100.0,43.06801327316124,-3.2039151695382238,-1.1428763005924132,1.8896908383273947,-0.9531002068701308,0.2606324296830496,0.0,0.1043204652006767,0.0372503314091899,0.0393721266954955,3.285260997968933,-1.0650428682341146,-2.0192983358134384,-1.185164409707094,-0.0053625790878319,1,6452.0,1,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,10.0
71470,93154,44.0,0,3.0,1.0,0.0,174,15.0,0.0,23490.0,47.39137419767346,3.694992781454297,0.5952863678149375,-3.253432140450258,-1.1839246548576714,0.2706546102427029,0.0979507810423884,0.0800022524050102,0.0924610731767151,0.0184752996925241,-4.820064801005541,-0.4870699106470637,3.319370254178324,-0.3991522318165505,0.5394402345707073,1,2709.0,5,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,17.0
149946,166048,17.0,10,0.0,0.0,1.0,177,15.0,0.0,6790.0,45.97358820913794,-3.2431065575943965,-0.028429265330122,-1.0490052459596055,-1.3644237765135132,0.2674958014692139,0.0003039464075788,0.1282560939023242,0.0797391134615545,0.0202551035107934,2.058951998258881,-2.542952884453688,1.819848497013956,-1.3129023822716508,0.3124862546635059,1,3748.0,,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,17.0
1748,4331,29.0,0,1.0,0.0,0.0,50,15.0,1.0,500.0,42.70293206868431,3.0244200791333964,-0.3082328336969276,2.4503812225217465,-0.0573926118427822,0.2441581928247663,0.0879248569880878,0.1238004002115473,0.0177241903868959,0.0642199844499543,-1.86160814450052,2.5042117505435395,-2.891906374727319,-0.2815028552045828,0.0797538881528169,1,6910.0,4,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,4.0
39291,1513,46.0,6,0.0,0.0,0.0,101,15.0,1.0,1250.0,43.61747669564151,5.377583603582221,-0.943343915328972,1.2818426932902338,-0.167912105929039,0.2601562333829393,0.1204157906894669,0.0431348802105872,0.0251440157617211,0.0583186269124113,-4.595024041156001,2.2638872310478164,-2.438697878486833,0.0292013539114008,0.3995739448964277,1,4569.0,7,177.0,20750.0,1650.0,50.0,628211.0,4452.831329769173,3529.28,10.0
103488,6536,147.0,23,1.0,0.0,0.0,620,15.0,MISSING,500.0,41.27314395740217,-3.0964022064111467,-1.1219389076612127,2.230534993840229,2.7209382689056354,0.2235764645307676,0.0,0.0792368308811962,0.0379195992695971,0.1493333475162259,3.997486524414205,0.1293992391945795,-3.2146226786257714,2.33096524522092,-0.6501469768501874,1,4844.0,1,3.0,599.0,500.0,500.0,1599.0,57.15767664977295,399.75,
116540,178487,0.0,0,0.0,0.0,1.0,220,2.0,0.0,27390.0,47.76272119078181,-3.2018609803887044,0.8551036506744314,-3.686717204718093,0.5055244563993797,0.2547043590419578,0.0013641269882195,0.1233204222614263,0.1202800759576398,0.0683769911221185,1.2337707731146228,-3.4044952920350275,4.678959942014078,0.9085151820170464,1.9353844820627928,1,365.0,1,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,21.0
132960,1556,81.0,0,1.0,0.0,0.0,75,2.0,0.0,10490.0,46.28361056159125,4.418789956466063,1.4923092741996942,-1.9680276668092964,2.037337614671921,0.2294788347142608,0.1091194528309799,0.1376610316736008,0.0818327913771848,0.115555926800986,-4.6270702160000665,1.4648933746162045,2.297050055617004,2.0290218143033814,-0.7044296759055041,1,995.0,4,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,7.0
22660,186138,88.0,14,3.0,1.0,0.0,0,12.5,0.0,5900.0,44.682339843770784,-3.0306450743453617,-0.8689617431887683,-2.0754751636485014,1.5182168013715678,0.2506364578432892,0.0006737291611632,0.0218839631383583,0.0935621177811805,0.1049646139063167,2.105825531444738,-2.571983294989992,1.24335775380381,1.9651537383830755,-0.5332251307269383,1,3155.0,2,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,
114981,155657,48.0,14,1.0,0.0,0.0,40,15.0,0.0,499.0,41.02967235811448,-3.1197131120270067,-1.2199974088704797,2.740536724625865,0.3492572113904668,0.2405241397765279,0.0,0.1002794945301752,0.0265410697884778,0.0781176419218879,4.113309819430852,0.2279496731714717,-3.579929175938713,0.2806290262323737,0.7068773286938709,1,,,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,3.0
7424,2321,22.0,9,1.0,0.0,0.0,75,15.0,0.0,999.0,42.038915553310005,3.0250319250148143,-0.5690847342987987,1.383998417380406,0.6695448171167087,0.2391666909269311,0.0862107025308141,0.0751844715752307,0.0308752064293243,0.0826860191414133,-1.7846448089794926,2.405037794122713,-2.6888351631146654,1.0113025616550044,0.3220537904484233,1,5331.0,,150.0,17000.0,1550.0,100.0,390552.0,3008.1864351227255,2586.44,7.0
46646,40340,30.0,6,1.0,0.0,MISSING,90,12.5,MISSING,485.0,41.277556955565984,-3.1271183444186947,-1.0482575972210906,2.3669548712667976,0.6325103664969967,0.2379088812414904,0.0,0.1027361245005567,0.0325007319878826,0.0854992246845236,4.017094453955074,0.1309192641139542,-3.139098055083481,0.5626125066264621,0.4980017866560911,1,5125.0,2,177.0,20750.0,1650.0,50.0,628211.0,4452.831329769173,3529.28,8.0
94878,11968,17.0,10,0.0,1.0,1.0,122,15.0,0.0,6500.0,47.064088556466245,4.728756059711218,0.6514351348941617,-0.0725912792472361,-0.7851283359072188,0.2640126821451218,0.1149188406388852,0.1426795995145473,0.0507908522405383,0.0378465902535516,-5.184400795024233,1.0047477760059824,0.9921621831635248,-1.1692775710291523,0.3489284935151227,1,3681.0,3,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,12.0
22577,61147,13.0,4,2.0,0.0,1.0,178,15.0,0.0,750.0,43.65831090928344,-3.3291949036867545,-0.8857616107032898,2.8883841160956565,-1.1521637612605744,0.2613747008434538,0.0,0.1480737443205658,0.0261481524960908,0.0367027786577507,3.342172652956596,-0.9933310343579002,-2.209610693742704,-2.0479647616812926,-0.5566816161020686,1,6014.0,,298.0,43900.0,4850.0,25.0,2256055.0,7373.361363902583,7545.33,17.0
105130,118782,19.0,2,6.0,0.0,1.0,326,12.5,0.0,14900.0,47.13656855536479,-3.1778391817775287,-0.7542099985843548,-2.5837405411236185,-1.2651157904713315,0.2833141154865896,0.0005102598636486,0.0481278157178172,0.0981357864805949,0.0220158721502793,1.2110443843392404,-4.015386552122436,2.8388468141375083,-0.8431996597164898,0.4179123420142979,1,3319.0,,8.0,19800.0,13825.0,7500.0,109900.0,4720.377557538622,12211.11,
84727,38857,17.0,10,2.0,0.0,1.0,272,15.0,0.0,4500.0,45.307154725400494,-3.2582059983765075,-0.066445136062307,-0.2801782542738824,-1.5524301319175748,0.2650596675009177,9.520464170140064e-06,0.1425106861407644,0.0688137309024149,0.0160511695798578,2.410962080150399,-2.050016973458862,1.0387375249162298,-1.6231794457915294,0.0303334080191844,1,4572.0,,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,27.0
60602,98143,21.0,16,5.0,1.0,1.0,30,12.5,0.0,2600.0,44.66620832537782,-3.137770781657797,-1.4863897071029075,-0.0267997376755208,0.0091487798437143,0.2682939687418409,0.0002312922869576,0.036181940981589,0.0639349343287484,0.0652003348047126,2.3220267219431663,-2.5479450272177617,-0.3936600780640727,0.0455889869143253,0.4534212611072617,1,3778.0,7,46.0,8590.0,1999.0,750.0,137742.0,1969.9273588215926,2930.68,2.0
71792,1173,0.0,0,0.0,1.0,0.0,173,15.0,0.0,4500.0,46.15124216998171,4.19410879719833,0.262405632455878,-1.2574179198936088,-0.2258669433920467,0.2603617028114908,0.1051963029223203,0.0866333735736022,0.0658474052749699,0.0507821512909792,-4.577816650768344,0.6843468873919301,1.1592664247176387,0.1419836254049807,1.1236111721290796,1,2956.0,1,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,17.0
20628,101356,19.0,28,2.0,2.0,0.0,110,5.0,0.0,7100.0,45.77044301999881,-3.216428827792435,0.2151728033151534,-1.611617753112222,-0.4602370085230184,0.2570426832745431,0.0002792889740491,0.1261163887349674,0.0885829952061922,0.0450113229774462,2.1135751283070925,-2.3625136580917,2.1808433098543274,-0.2378197933008815,0.4980005066323741,1,2534.0,5,13.0,11400.0,5900.0,2099.0,89978.0,3392.6496169037146,6427.0,10.0
129342,184383,0.0,0,5.0,1.0,0.0,105,15.0,MISSING,5950.0,45.86655592779288,-3.176158609907325,-0.9010093008255134,-1.1971610206056955,-0.2001958083717824,0.2698209870302648,0.0003798339945649,0.0562910003926648,0.0810965845151873,0.0558542120925009,1.8661615891892367,-3.068863262237353,1.245190791497304,-0.0399306073536074,0.9984268324894128,1,3352.0,,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,10.0
74629,85931,19.0,8,0.0,0.0,0.0,75,15.0,0.0,599.0,43.41806144196251,-3.320858960706337,-1.3160457602386442,3.1023344874686534,-0.4533787194274116,0.2602681474771519,0.0,0.1164617940999187,0.0235664081606304,0.0594081428899143,3.3895895569614325,-1.0717283300071243,-2.78491435056109,-1.3341069240490335,-0.5506274798832411,1,8233.0,2,63.0,22500.0,2700.0,150.0,377963.0,5967.765947788006,5905.67,7.0
121544,165169,168.0,0,0.0,0.0,1.0,102,7.0,0.0,5500.0,44.16328938185579,-3.0338408234792453,-0.9056438049888692,-1.2724898248868022,0.231560211439992,0.2573888497349771,0.0006191501413337,0.044408041198778,0.080462592617472,0.06654733265596,2.3868045107497777,-2.1554364562000408,0.5301915638847997,0.8370872765741479,0.749099307336757,1,4626.0,,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,10.0
131013,20981,161.0,25,2.0,1.0,0.0,107,15.0,0.0,650.0,43.401008444909536,3.6122646224942736,-0.7847024395787386,0.903439851330318,0.6813005816576517,0.2497732814668889,0.0952614666219068,0.0511896373215993,0.0360707341313495,0.0842610469733834,-2.944161802891795,1.6661237312723662,-1.987608387942566,0.7490804088881485,-0.7463526880254948,1,4743.0,,44.0,9900.0,2775.0,200.0,153083.0,2560.3611931166583,3401.84,10.0
34205,184796,26.0,14,2.0,MISSING,0.0,101,15.0,1.0,1000.0,43.16361755846859,-3.1987431406128763,-1.0883115948942512,1.7125387253396531,1.0405364867592783,0.246285797506558,0.0,0.0902289446395237,0.043477452564232,0.0985235286991076,3.2755470939810047,-1.0405307491883364,-1.9553202742724487,0.6122641998422216,0.3588183902999249,1,,3,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,10.0
21944,119123,19.0,15,1.0,0.0,0.0,63,6.0,0.0,9950.0,45.28910309456098,-3.2378484501578315,0.7319513452488956,-0.9856532479302366,-1.76289051108531,0.2566332210311365,0.0003410637947353,0.1818737812854262,0.079430786988124,0.0072380141045907,2.4707181642173994,-1.659346873328592,1.9906946644746808,-1.6190788273661771,0.0351741643645077,1,6614.0,4,27.0,19450.0,9450.0,3470.0,265177.0,4742.28809711213,9470.61,6.0
79267,38817,77.0,0,2.0,1.0,MISSING,0,15.0,0.0,2400.0,44.71392015442407,-3.2463447680942745,-0.3143528932251847,0.2274688855165928,0.2561759042805769,0.2515975273972776,0.0,0.1217406832230414,0.0645156493737202,0.0713725897395575,2.679924342065035,-1.7155036449567118,0.191795488212762,-0.0387935923188395,0.0511268952030456,1,3416.0,,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,
117347,19566,19.0,14,4.0,0.0,0.0,311,7.0,0.0,15900.0,47.00878238269188,4.895311120764647,-0.1929986883300113,-2.8981550848646984,-0.6138499590146507,0.2747642566711969,0.1141354800098634,0.0206048388416738,0.0833737248903345,0.0372709979114712,-5.850280763142242,-0.2338316586449714,2.248837512313198,0.2493141138350287,0.964391929252202,1,2990.0,,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,
80003,126203,41.0,6,1.0,0.0,0.0,0,15.0,1.0,599.0,41.3962225167255,0.8197307470060213,-0.8720710534835296,1.9724300490174225,1.586774989067061,0.2316600686187515,0.0548677562612921,0.0736585748911471,0.0295011640401172,0.1112496115970986,0.4631673734614842,1.789543299575416,-3.308698841874321,1.7603180244394951,1.0951155066444906,1,4001.0,1,177.0,20750.0,1650.0,50.0,628211.0,4452.831329769173,3529.28,
15304,185700,3.0,3,0.0,0.0,0.0,65,7.0,MISSING,4900.0,44.7525537888549,-3.082576190545202,-0.5834260597929304,-1.5726087865453144,0.9501936073076396,0.2513224662570704,0.0006223302982366,0.0569882746971489,0.0872261417772866,0.0883690724446677,2.2382417823795286,-2.315789131951833,1.1631729803132829,1.2318705542465476,-0.334600368742092,1,3133.0,2,54.0,27500.0,6100.0,200.0,394648.0,4995.437720936937,7175.42,6.0
77097,3263,49.0,1,0.0,0.0,1.0,349,15.0,0.0,15000.0,46.86994585819434,4.643607958084861,0.6056558773775456,-1.905763199045884,-1.5851773096915305,0.2702302241188988,0.1118657458787641,0.1049489941638047,0.0719089805276162,0.0089903920206301,-5.299761654555949,0.5186333834001932,2.1350294170250432,-1.090131658668914,0.5096727691237359,1,3472.0,,281.0,35998.0,6700.0,169.0,2331406.0,7195.8967836200545,8267.4,
133890,89030,16.0,13,1.0,1.0,0.0,86,12.5,0.0,6400.0,43.95814709713439,3.4699928855859574,0.4191291687580659,-1.99536554534125,1.8527463713770584,0.2312431267951305,0.0924865174211791,0.0637657248814716,0.0787202162019949,0.1083756667211002,-3.1122328153658487,1.4917916530215982,0.771245815773237,2.8406478530108523,1.396010575561624,1,1840.0,1,85.0,12900.0,1100.0,70.0,213932.0,2966.3203416333295,2487.58,8.0
46669,63814,0.0,0,0.0,0.0,0.0,101,15.0,0.0,1000.0,43.066202002718725,-3.1989406621412235,-1.443805824511922,2.0133454084736595,-0.9146621210870834,0.2641024207406977,0.0,0.0852538599440641,0.0351634169432933,0.0417291001667506,3.2373689452835888,-1.238298171969867,-2.293402267486924,-1.1497842766885669,-0.0181283057674871,1,6532.0,4,634.0,37900.0,3100.0,80.0,3394599.0,5974.222482754452,5345.83,10.0
37078,47558,1.0,14,0.0,MISSING,0.0,56,15.0,0.0,600.0,41.93764627297524,1.7923896195438642,-1.7845083816050504,2.8351566115701763,-0.9719705198253952,0.2643343738191229,0.0688553251212095,0.0436957094903386,0.0096162365847886,0.0401439575352274,-0.7542862691888091,1.384092542788382,-4.144228564399362,-0.9260199551012048,0.2418707506394153,1,5766.0,5,346.0,18600.0,1500.0,75.0,989051.0,3557.3328358419553,2850.29,5.0
86507,2786,17.0,10,2.0,1.0,1.0,197,15.0,0.0,2599.0,45.88058192509003,5.154369383557106,0.3807627976200281,0.7917982957868352,-1.6110675150696057,0.2663242980670539,0.120127230531385,0.1429899301483523,0.0350927861270971,0.0146883280569995,-5.079421401801963,1.7760765849427886,-0.2262714152834176,-1.8977035838447247,-0.1459252197747012,1,5293.0,3,277.0,98000.0,5800.0,80.0,2810437.0,14855.702310105855,10109.49,19.0
31844,6036,110.0,7,1.0,0.0,0.0,72,12.5,0.0,990.0,41.60230190140659,2.1715146882547884,-0.8413419645039169,2.1623904039121853,1.04956383443188,0.2365608735921307,0.0742254827300203,0.0751685765555658,0.0228577158834367,0.0966532987454799,-0.8049733482911705,2.2951389079798257,-3.458175091603956,1.1518522522414143,0.4006302962570258,1,7963.0,3,44.0,15900.0,4200.0,500.0,238270.0,4689.253939091529,5294.89,7.0
25124,23428,87.0,3,2.0,0.0,0.0,102,15.0,MISSING,3000.0,45.49427104571557,3.9070317872552818,0.131856748393227,0.425928969740372,1.056364857498298,0.2471946856429205,0.1019341370344657,0.105363987610897,0.0468372005128109,0.0965470209306095,-3.879071587640413,1.250213752686528,-0.2612542916688545,0.3881774362604809,-2.4460766992416336,1,4710.0,,54.0,27500.0,6100.0,200.0,394648.0,4995.437720936937,7175.42,10.0
